stateno,stateab,year,total,land,sea,version
150,"PAR",1860,3,3,0,3.2
150,"PAR",1861,3,3,0,3.2
150,"PAR",1862,3,3,0,3.2
150,"PAR",1863,3,3,0,3.2
150,"PAR",1864,3,3,0,3.2
150,"PAR",1865,3,3,0,3.2
150,"PAR",1866,3,3,0,3.2
150,"PAR",1867,3,3,0,3.2
150,"PAR",1868,3,3,0,3.2
150,"PAR",1869,3,3,0,3.2
150,"PAR",1870,3,3,0,3.2
150,"PAR",1876,3,3,0,3.2
150,"PAR",1877,3,3,0,3.2
150,"PAR",1878,3,3,0,3.2
150,"PAR",1879,3,3,0,3.2
150,"PAR",1880,3,3,0,3.2
150,"PAR",1881,3,3,0,3.2
150,"PAR",1882,3,3,0,3.2
150,"PAR",1883,3,3,0,3.2
150,"PAR",1884,3,3,0,3.2
150,"PAR",1885,3,3,0,3.2
150,"PAR",1886,3,3,0,3.2
150,"PAR",1887,3,3,0,3.2
150,"PAR",1888,3,3,0,3.2
150,"PAR",1889,3,3,0,3.2
150,"PAR",1890,3,3,0,3.2
150,"PAR",1891,3,3,0,3.2
150,"PAR",1892,3,3,0,3.2
150,"PAR",1893,3,3,0,3.2
150,"PAR",1894,3,3,0,3.2
150,"PAR",1895,3,3,0,3.2
150,"PAR",1896,3,3,0,3.2
150,"PAR",1897,3,3,0,3.2
150,"PAR",1898,3,3,0,3.2
150,"PAR",1899,3,3,0,3.2
150,"PAR",1900,3,3,0,3.2
150,"PAR",1901,3,3,0,3.2
150,"PAR",1902,3,3,0,3.2
150,"PAR",1903,3,3,0,3.2
150,"PAR",1904,3,3,0,3.2
150,"PAR",1905,3,3,0,3.2
150,"PAR",1906,3,3,0,3.2
150,"PAR",1907,3,3,0,3.2
150,"PAR",1908,3,3,0,3.2
150,"PAR",1909,3,3,0,3.2
150,"PAR",1910,3,3,0,3.2
150,"PAR",1911,3,3,0,3.2
150,"PAR",1912,3,3,0,3.2
150,"PAR",1913,3,3,0,3.2
150,"PAR",1914,3,3,0,3.2
150,"PAR",1915,3,3,0,3.2
150,"PAR",1916,3,3,0,3.2
150,"PAR",1917,3,3,0,3.2
150,"PAR",1918,3,3,0,3.2
150,"PAR",1919,3,3,0,3.2
150,"PAR",1920,3,3,0,3.2
150,"PAR",1921,3,3,0,3.2
150,"PAR",1922,3,3,0,3.2
150,"PAR",1923,3,3,0,3.2
150,"PAR",1924,3,3,0,3.2
150,"PAR",1925,3,3,0,3.2
150,"PAR",1926,3,3,0,3.2
150,"PAR",1927,3,3,0,3.2
150,"PAR",1928,3,3,0,3.2
150,"PAR",1929,3,3,0,3.2
150,"PAR",1930,3,3,0,3.2
150,"PAR",1931,3,3,0,3.2
150,"PAR",1932,3,3,0,3.2
150,"PAR",1933,3,3,0,3.2
150,"PAR",1934,3,3,0,3.2
150,"PAR",1935,3,3,0,3.2
150,"PAR",1936,3,3,0,3.2
150,"PAR",1937,3,3,0,3.2
150,"PAR",1938,3,3,0,3.2
150,"PAR",1939,3,3,0,3.2
150,"PAR",1940,3,3,0,3.2
150,"PAR",1941,3,3,0,3.2
150,"PAR",1942,3,3,0,3.2
150,"PAR",1943,3,3,0,3.2
150,"PAR",1944,3,3,0,3.2
150,"PAR",1945,3,3,0,3.2
150,"PAR",1946,3,3,0,3.2
150,"PAR",1947,3,3,0,3.2
150,"PAR",1948,3,3,0,3.2
150,"PAR",1949,3,3,0,3.2
150,"PAR",1950,3,3,0,3.2
150,"PAR",1951,3,3,0,3.2
150,"PAR",1952,3,3,0,3.2
150,"PAR",1953,3,3,0,3.2
150,"PAR",1954,3,3,0,3.2
150,"PAR",1955,3,3,0,3.2
150,"PAR",1956,3,3,0,3.2
150,"PAR",1957,3,3,0,3.2
150,"PAR",1958,3,3,0,3.2
150,"PAR",1959,3,3,0,3.2
150,"PAR",1960,3,3,0,3.2
150,"PAR",1961,3,3,0,3.2
150,"PAR",1962,3,3,0,3.2
150,"PAR",1963,3,3,0,3.2
150,"PAR",1964,3,3,0,3.2
150,"PAR",1965,3,3,0,3.2
150,"PAR",1966,3,3,0,3.2
150,"PAR",1967,3,3,0,3.2
150,"PAR",1968,3,3,0,3.2
150,"PAR",1969,3,3,0,3.2
150,"PAR",1970,3,3,0,3.2
150,"PAR",1971,3,3,0,3.2
150,"PAR",1972,3,3,0,3.2
150,"PAR",1973,3,3,0,3.2
150,"PAR",1974,3,3,0,3.2
150,"PAR",1975,3,3,0,3.2
150,"PAR",1976,3,3,0,3.2
150,"PAR",1977,3,3,0,3.2
150,"PAR",1978,3,3,0,3.2
150,"PAR",1979,3,3,0,3.2
150,"PAR",1980,3,3,0,3.2
150,"PAR",1981,3,3,0,3.2
150,"PAR",1982,3,3,0,3.2
150,"PAR",1983,3,3,0,3.2
150,"PAR",1984,3,3,0,3.2
150,"PAR",1985,3,3,0,3.2
150,"PAR",1986,3,3,0,3.2
150,"PAR",1987,3,3,0,3.2
150,"PAR",1988,3,3,0,3.2
150,"PAR",1989,3,3,0,3.2
150,"PAR",1990,3,3,0,3.2
150,"PAR",1991,3,3,0,3.2
150,"PAR",1992,3,3,0,3.2
150,"PAR",1993,3,3,0,3.2
150,"PAR",1994,3,3,0,3.2
150,"PAR",1995,3,3,0,3.2
150,"PAR",1996,3,3,0,3.2
150,"PAR",1997,3,3,0,3.2
150,"PAR",1998,3,3,0,3.2
150,"PAR",1999,3,3,0,3.2
150,"PAR",2000,3,3,0,3.2
150,"PAR",2001,3,3,0,3.2
150,"PAR",2002,3,3,0,3.2
150,"PAR",2003,3,3,0,3.2
150,"PAR",2004,3,3,0,3.2
150,"PAR",2005,3,3,0,3.2
150,"PAR",2006,3,3,0,3.2
150,"PAR",2007,3,3,0,3.2
150,"PAR",2008,3,3,0,3.2
150,"PAR",2009,3,3,0,3.2
150,"PAR",2010,3,3,0,3.2
150,"PAR",2011,3,3,0,3.2
150,"PAR",2012,3,3,0,3.2
150,"PAR",2013,3,3,0,3.2
150,"PAR",2014,3,3,0,3.2
150,"PAR",2015,3,3,0,3.2
150,"PAR",2016,3,3,0,3.2
155,"CHL",1839,0,0,0,3.2
155,"CHL",1840,0,0,0,3.2
155,"CHL",1841,1,1,0,3.2
155,"CHL",1842,1,1,0,3.2
155,"CHL",1843,1,1,0,3.2
155,"CHL",1844,1,1,0,3.2
155,"CHL",1845,1,1,0,3.2
155,"CHL",1846,1,1,0,3.2
155,"CHL",1847,1,1,0,3.2
155,"CHL",1848,2,2,0,3.2
155,"CHL",1849,2,2,0,3.2
155,"CHL",1850,2,2,0,3.2
155,"CHL",1851,2,2,0,3.2
155,"CHL",1852,2,2,0,3.2
155,"CHL",1853,2,2,0,3.2
155,"CHL",1854,2,2,0,3.2
155,"CHL",1855,2,2,0,3.2
155,"CHL",1856,2,2,0,3.2
155,"CHL",1857,2,2,0,3.2
155,"CHL",1858,2,2,0,3.2
155,"CHL",1859,2,2,0,3.2
155,"CHL",1860,2,2,0,3.2
155,"CHL",1861,2,2,0,3.2
155,"CHL",1862,2,2,0,3.2
155,"CHL",1863,2,2,0,3.2
155,"CHL",1864,2,2,0,3.2
155,"CHL",1865,2,2,0,3.2
155,"CHL",1866,2,2,0,3.2
155,"CHL",1867,2,2,0,3.2
155,"CHL",1868,2,2,0,3.2
155,"CHL",1869,2,2,0,3.2
155,"CHL",1870,2,2,0,3.2
155,"CHL",1871,2,2,0,3.2
155,"CHL",1872,2,2,0,3.2
155,"CHL",1873,2,2,0,3.2
155,"CHL",1874,2,2,0,3.2
155,"CHL",1875,2,2,0,3.2
155,"CHL",1876,2,2,0,3.2
155,"CHL",1877,2,2,0,3.2
155,"CHL",1878,2,2,0,3.2
155,"CHL",1879,2,2,0,3.2
155,"CHL",1880,2,2,0,3.2
155,"CHL",1881,2,2,0,3.2
155,"CHL",1882,2,2,0,3.2
155,"CHL",1883,3,3,0,3.2
155,"CHL",1884,3,3,0,3.2
155,"CHL",1885,3,3,0,3.2
155,"CHL",1886,3,3,0,3.2
155,"CHL",1887,3,3,0,3.2
155,"CHL",1888,3,3,0,3.2
155,"CHL",1889,3,3,0,3.2
155,"CHL",1890,3,3,0,3.2
155,"CHL",1891,3,3,0,3.2
155,"CHL",1892,3,3,0,3.2
155,"CHL",1893,3,3,0,3.2
155,"CHL",1894,3,3,0,3.2
155,"CHL",1895,3,3,0,3.2
155,"CHL",1896,3,3,0,3.2
155,"CHL",1897,3,3,0,3.2
155,"CHL",1898,3,3,0,3.2
155,"CHL",1899,3,3,0,3.2
155,"CHL",1900,3,3,0,3.2
155,"CHL",1901,3,3,0,3.2
155,"CHL",1902,3,3,0,3.2
155,"CHL",1903,3,3,0,3.2
155,"CHL",1904,3,3,0,3.2
155,"CHL",1905,3,3,0,3.2
155,"CHL",1906,3,3,0,3.2
155,"CHL",1907,3,3,0,3.2
155,"CHL",1908,3,3,0,3.2
155,"CHL",1909,3,3,0,3.2
155,"CHL",1910,3,3,0,3.2
155,"CHL",1911,3,3,0,3.2
155,"CHL",1912,3,3,0,3.2
155,"CHL",1913,3,3,0,3.2
155,"CHL",1914,3,3,0,3.2
155,"CHL",1915,3,3,0,3.2
155,"CHL",1916,3,3,0,3.2
155,"CHL",1917,3,3,0,3.2
155,"CHL",1918,3,3,0,3.2
155,"CHL",1919,3,3,0,3.2
155,"CHL",1920,3,3,0,3.2
155,"CHL",1921,3,3,0,3.2
155,"CHL",1922,3,3,0,3.2
155,"CHL",1923,3,3,0,3.2
155,"CHL",1924,3,3,0,3.2
155,"CHL",1925,3,3,0,3.2
155,"CHL",1926,3,3,0,3.2
155,"CHL",1927,3,3,0,3.2
155,"CHL",1928,3,3,0,3.2
155,"CHL",1929,3,3,0,3.2
155,"CHL",1930,3,3,0,3.2
155,"CHL",1931,3,3,0,3.2
155,"CHL",1932,3,3,0,3.2
155,"CHL",1933,3,3,0,3.2
155,"CHL",1934,3,3,0,3.2
155,"CHL",1935,3,3,0,3.2
155,"CHL",1936,3,3,0,3.2
155,"CHL",1937,3,3,0,3.2
155,"CHL",1938,3,3,0,3.2
155,"CHL",1939,3,3,0,3.2
155,"CHL",1940,3,3,0,3.2
155,"CHL",1941,3,3,0,3.2
155,"CHL",1942,3,3,0,3.2
155,"CHL",1943,3,3,0,3.2
155,"CHL",1944,3,3,0,3.2
155,"CHL",1945,3,3,0,3.2
155,"CHL",1946,3,3,0,3.2
155,"CHL",1947,3,3,0,3.2
155,"CHL",1948,3,3,0,3.2
155,"CHL",1949,3,3,0,3.2
155,"CHL",1950,3,3,0,3.2
155,"CHL",1951,3,3,0,3.2
155,"CHL",1952,3,3,0,3.2
155,"CHL",1953,3,3,0,3.2
155,"CHL",1954,3,3,0,3.2
155,"CHL",1955,3,3,0,3.2
155,"CHL",1956,3,3,0,3.2
155,"CHL",1957,3,3,0,3.2
155,"CHL",1958,3,3,0,3.2
155,"CHL",1959,3,3,0,3.2
155,"CHL",1960,3,3,0,3.2
155,"CHL",1961,3,3,0,3.2
155,"CHL",1962,3,3,0,3.2
155,"CHL",1963,3,3,0,3.2
155,"CHL",1964,3,3,0,3.2
155,"CHL",1965,3,3,0,3.2
155,"CHL",1966,3,3,0,3.2
155,"CHL",1967,3,3,0,3.2
155,"CHL",1968,3,3,0,3.2
155,"CHL",1969,3,3,0,3.2
155,"CHL",1970,3,3,0,3.2
155,"CHL",1971,3,3,0,3.2
155,"CHL",1972,3,3,0,3.2
155,"CHL",1973,3,3,0,3.2
155,"CHL",1974,3,3,0,3.2
155,"CHL",1975,3,3,0,3.2
155,"CHL",1976,3,3,0,3.2
155,"CHL",1977,3,3,0,3.2
155,"CHL",1978,3,3,0,3.2
155,"CHL",1979,3,3,0,3.2
155,"CHL",1980,3,3,0,3.2
155,"CHL",1981,3,3,0,3.2
155,"CHL",1982,3,3,0,3.2
155,"CHL",1983,3,3,0,3.2
155,"CHL",1984,3,3,0,3.2
155,"CHL",1985,3,3,0,3.2
155,"CHL",1986,3,3,0,3.2
155,"CHL",1987,3,3,0,3.2
155,"CHL",1988,3,3,0,3.2
155,"CHL",1989,3,3,0,3.2
155,"CHL",1990,3,3,0,3.2
155,"CHL",1991,3,3,0,3.2
155,"CHL",1992,3,3,0,3.2
155,"CHL",1993,3,3,0,3.2
155,"CHL",1994,3,3,0,3.2
155,"CHL",1995,3,3,0,3.2
155,"CHL",1996,3,3,0,3.2
155,"CHL",1997,3,3,0,3.2
155,"CHL",1998,3,3,0,3.2
155,"CHL",1999,3,3,0,3.2
155,"CHL",2000,3,3,0,3.2
155,"CHL",2001,3,3,0,3.2
155,"CHL",2002,3,3,0,3.2
155,"CHL",2003,3,3,0,3.2
155,"CHL",2004,3,3,0,3.2
155,"CHL",2005,3,3,0,3.2
155,"CHL",2006,3,3,0,3.2
155,"CHL",2007,3,3,0,3.2
155,"CHL",2008,3,3,0,3.2
155,"CHL",2009,3,3,0,3.2
155,"CHL",2010,3,3,0,3.2
155,"CHL",2011,3,3,0,3.2
155,"CHL",2012,3,3,0,3.2
155,"CHL",2013,3,3,0,3.2
155,"CHL",2014,3,3,0,3.2
155,"CHL",2015,3,3,0,3.2
155,"CHL",2016,3,3,0,3.2
160,"ARG",1841,2,2,0,3.2
160,"ARG",1842,2,2,0,3.2
160,"ARG",1843,2,2,0,3.2
160,"ARG",1844,2,2,0,3.2
160,"ARG",1845,2,2,0,3.2
160,"ARG",1846,3,3,0,3.2
160,"ARG",1847,3,3,0,3.2
160,"ARG",1848,4,4,0,3.2
160,"ARG",1849,4,4,0,3.2
160,"ARG",1850,4,4,0,3.2
160,"ARG",1851,4,4,0,3.2
160,"ARG",1852,4,4,0,3.2
160,"ARG",1853,4,4,0,3.2
160,"ARG",1854,4,4,0,3.2
160,"ARG",1855,4,4,0,3.2
160,"ARG",1856,4,4,0,3.2
160,"ARG",1857,4,4,0,3.2
160,"ARG",1858,4,4,0,3.2
160,"ARG",1859,4,4,0,3.2
160,"ARG",1860,4,4,0,3.2
160,"ARG",1861,4,4,0,3.2
160,"ARG",1862,4,4,0,3.2
160,"ARG",1863,4,4,0,3.2
160,"ARG",1864,4,4,0,3.2
160,"ARG",1865,4,4,0,3.2
160,"ARG",1866,4,4,0,3.2
160,"ARG",1867,4,4,0,3.2
160,"ARG",1868,4,4,0,3.2
160,"ARG",1869,4,4,0,3.2
160,"ARG",1870,4,4,0,3.2
160,"ARG",1871,3,3,0,3.2
160,"ARG",1872,3,3,0,3.2
160,"ARG",1873,3,3,0,3.2
160,"ARG",1874,3,3,0,3.2
160,"ARG",1875,3,3,0,3.2
160,"ARG",1876,4,4,0,3.2
160,"ARG",1877,4,4,0,3.2
160,"ARG",1878,4,4,0,3.2
160,"ARG",1879,4,4,0,3.2
160,"ARG",1880,4,4,0,3.2
160,"ARG",1881,4,4,0,3.2
160,"ARG",1882,5,5,0,3.2
160,"ARG",1883,5,5,0,3.2
160,"ARG",1884,5,5,0,3.2
160,"ARG",1885,5,5,0,3.2
160,"ARG",1886,5,5,0,3.2
160,"ARG",1887,5,5,0,3.2
160,"ARG",1888,5,5,0,3.2
160,"ARG",1889,5,5,0,3.2
160,"ARG",1890,5,5,0,3.2
160,"ARG",1891,5,5,0,3.2
160,"ARG",1892,5,5,0,3.2
160,"ARG",1893,5,5,0,3.2
160,"ARG",1894,5,5,0,3.2
160,"ARG",1895,5,5,0,3.2
160,"ARG",1896,5,5,0,3.2
160,"ARG",1897,5,5,0,3.2
160,"ARG",1898,5,5,0,3.2
160,"ARG",1899,5,5,0,3.2
160,"ARG",1900,5,5,0,3.2
160,"ARG",1901,5,5,0,3.2
160,"ARG",1902,5,5,0,3.2
160,"ARG",1903,5,5,0,3.2
160,"ARG",1904,5,5,0,3.2
160,"ARG",1905,5,5,0,3.2
160,"ARG",1906,5,5,0,3.2
160,"ARG",1907,5,5,0,3.2
160,"ARG",1908,5,5,0,3.2
160,"ARG",1909,5,5,0,3.2
160,"ARG",1910,5,5,0,3.2
160,"ARG",1911,5,5,0,3.2
160,"ARG",1912,5,5,0,3.2
160,"ARG",1913,5,5,0,3.2
160,"ARG",1914,5,5,0,3.2
160,"ARG",1915,5,5,0,3.2
160,"ARG",1916,5,5,0,3.2
160,"ARG",1917,5,5,0,3.2
160,"ARG",1918,5,5,0,3.2
160,"ARG",1919,5,5,0,3.2
160,"ARG",1920,5,5,0,3.2
160,"ARG",1921,5,5,0,3.2
160,"ARG",1922,5,5,0,3.2
160,"ARG",1923,5,5,0,3.2
160,"ARG",1924,5,5,0,3.2
160,"ARG",1925,5,5,0,3.2
160,"ARG",1926,5,5,0,3.2
160,"ARG",1927,5,5,0,3.2
160,"ARG",1928,5,5,0,3.2
160,"ARG",1929,5,5,0,3.2
160,"ARG",1930,5,5,0,3.2
160,"ARG",1931,5,5,0,3.2
160,"ARG",1932,5,5,0,3.2
160,"ARG",1933,5,5,0,3.2
160,"ARG",1934,5,5,0,3.2
160,"ARG",1935,5,5,0,3.2
160,"ARG",1936,5,5,0,3.2
160,"ARG",1937,5,5,0,3.2
160,"ARG",1938,5,5,0,3.2
160,"ARG",1939,5,5,0,3.2
160,"ARG",1940,5,5,0,3.2
160,"ARG",1941,5,5,0,3.2
160,"ARG",1942,5,5,0,3.2
160,"ARG",1943,5,5,0,3.2
160,"ARG",1944,5,5,0,3.2
160,"ARG",1945,5,5,0,3.2
160,"ARG",1946,5,5,0,3.2
160,"ARG",1947,5,5,0,3.2
160,"ARG",1948,5,5,0,3.2
160,"ARG",1949,5,5,0,3.2
160,"ARG",1950,5,5,0,3.2
160,"ARG",1951,5,5,0,3.2
160,"ARG",1952,5,5,0,3.2
160,"ARG",1953,5,5,0,3.2
160,"ARG",1954,5,5,0,3.2
160,"ARG",1955,5,5,0,3.2
160,"ARG",1956,5,5,0,3.2
160,"ARG",1957,5,5,0,3.2
160,"ARG",1958,5,5,0,3.2
160,"ARG",1959,5,5,0,3.2
160,"ARG",1960,5,5,0,3.2
160,"ARG",1961,5,5,0,3.2
160,"ARG",1962,5,5,0,3.2
160,"ARG",1963,5,5,0,3.2
160,"ARG",1964,5,5,0,3.2
160,"ARG",1965,5,5,0,3.2
160,"ARG",1966,5,5,0,3.2
160,"ARG",1967,5,5,0,3.2
160,"ARG",1968,5,5,0,3.2
160,"ARG",1969,5,5,0,3.2
160,"ARG",1970,5,5,0,3.2
160,"ARG",1971,5,5,0,3.2
160,"ARG",1972,5,5,0,3.2
160,"ARG",1973,5,5,0,3.2
160,"ARG",1974,5,5,0,3.2
160,"ARG",1975,5,5,0,3.2
160,"ARG",1976,5,5,0,3.2
160,"ARG",1977,5,5,0,3.2
160,"ARG",1978,5,5,0,3.2
160,"ARG",1979,5,5,0,3.2
160,"ARG",1980,5,5,0,3.2
160,"ARG",1981,5,5,0,3.2
160,"ARG",1982,5,5,0,3.2
160,"ARG",1983,5,5,0,3.2
160,"ARG",1984,5,5,0,3.2
160,"ARG",1985,5,5,0,3.2
160,"ARG",1986,5,5,0,3.2
160,"ARG",1987,5,5,0,3.2
160,"ARG",1988,5,5,0,3.2
160,"ARG",1989,5,5,0,3.2
160,"ARG",1990,5,5,0,3.2
160,"ARG",1991,5,5,0,3.2
160,"ARG",1992,5,5,0,3.2
160,"ARG",1993,5,5,0,3.2
160,"ARG",1994,5,5,0,3.2
160,"ARG",1995,5,5,0,3.2
160,"ARG",1996,5,5,0,3.2
160,"ARG",1997,5,5,0,3.2
160,"ARG",1998,5,5,0,3.2
160,"ARG",1999,5,5,0,3.2
160,"ARG",2000,5,5,0,3.2
160,"ARG",2001,5,5,0,3.2
160,"ARG",2002,5,5,0,3.2
160,"ARG",2003,5,5,0,3.2
160,"ARG",2004,5,5,0,3.2
160,"ARG",2005,5,5,0,3.2
160,"ARG",2006,5,5,0,3.2
160,"ARG",2007,5,5,0,3.2
160,"ARG",2008,5,5,0,3.2
160,"ARG",2009,5,5,0,3.2
160,"ARG",2010,5,5,0,3.2
160,"ARG",2011,5,5,0,3.2
160,"ARG",2012,5,5,0,3.2
160,"ARG",2013,5,5,0,3.2
160,"ARG",2014,5,5,0,3.2
160,"ARG",2015,5,5,0,3.2
160,"ARG",2016,5,5,0,3.2
165,"URU",1882,2,2,0,3.2
165,"URU",1883,2,2,0,3.2
165,"URU",1884,2,2,0,3.2
165,"URU",1885,2,2,0,3.2
165,"URU",1886,2,2,0,3.2
165,"URU",1887,2,2,0,3.2
165,"URU",1888,2,2,0,3.2
165,"URU",1889,2,2,0,3.2
165,"URU",1890,2,2,0,3.2
165,"URU",1891,2,2,0,3.2
165,"URU",1892,2,2,0,3.2
165,"URU",1893,2,2,0,3.2
165,"URU",1894,2,2,0,3.2
165,"URU",1895,2,2,0,3.2
165,"URU",1896,2,2,0,3.2
165,"URU",1897,2,2,0,3.2
165,"URU",1898,2,2,0,3.2
165,"URU",1899,2,2,0,3.2
165,"URU",1900,2,2,0,3.2
165,"URU",1901,2,2,0,3.2
165,"URU",1902,2,2,0,3.2
165,"URU",1903,2,2,0,3.2
165,"URU",1904,2,2,0,3.2
165,"URU",1905,2,2,0,3.2
165,"URU",1906,2,2,0,3.2
165,"URU",1907,2,2,0,3.2
165,"URU",1908,2,2,0,3.2
165,"URU",1909,2,2,0,3.2
165,"URU",1910,2,2,0,3.2
165,"URU",1911,2,2,0,3.2
165,"URU",1912,2,2,0,3.2
165,"URU",1913,2,2,0,3.2
165,"URU",1914,2,2,0,3.2
165,"URU",1915,2,2,0,3.2
165,"URU",1916,2,2,0,3.2
165,"URU",1917,2,2,0,3.2
165,"URU",1918,2,2,0,3.2
165,"URU",1919,2,2,0,3.2
165,"URU",1920,2,2,0,3.2
165,"URU",1921,2,2,0,3.2
165,"URU",1922,2,2,0,3.2
165,"URU",1923,2,2,0,3.2
165,"URU",1924,2,2,0,3.2
165,"URU",1925,2,2,0,3.2
165,"URU",1926,2,2,0,3.2
165,"URU",1927,2,2,0,3.2
165,"URU",1928,2,2,0,3.2
165,"URU",1929,2,2,0,3.2
165,"URU",1930,2,2,0,3.2
165,"URU",1931,2,2,0,3.2
165,"URU",1932,2,2,0,3.2
165,"URU",1933,2,2,0,3.2
165,"URU",1934,2,2,0,3.2
165,"URU",1935,2,2,0,3.2
165,"URU",1936,2,2,0,3.2
165,"URU",1937,2,2,0,3.2
165,"URU",1938,2,2,0,3.2
165,"URU",1939,2,2,0,3.2
165,"URU",1940,2,2,0,3.2
165,"URU",1941,2,2,0,3.2
165,"URU",1942,2,2,0,3.2
165,"URU",1943,2,2,0,3.2
165,"URU",1944,2,2,0,3.2
165,"URU",1945,2,2,0,3.2
165,"URU",1946,2,2,0,3.2
165,"URU",1947,2,2,0,3.2
165,"URU",1948,2,2,0,3.2
165,"URU",1949,2,2,0,3.2
165,"URU",1950,2,2,0,3.2
165,"URU",1951,2,2,0,3.2
165,"URU",1952,2,2,0,3.2
165,"URU",1953,2,2,0,3.2
165,"URU",1954,2,2,0,3.2
165,"URU",1955,2,2,0,3.2
165,"URU",1956,2,2,0,3.2
165,"URU",1957,2,2,0,3.2
165,"URU",1958,2,2,0,3.2
165,"URU",1959,2,2,0,3.2
165,"URU",1960,2,2,0,3.2
165,"URU",1961,2,2,0,3.2
165,"URU",1962,2,2,0,3.2
165,"URU",1963,2,2,0,3.2
165,"URU",1964,2,2,0,3.2
165,"URU",1965,2,2,0,3.2
165,"URU",1966,2,2,0,3.2
165,"URU",1967,2,2,0,3.2
165,"URU",1968,2,2,0,3.2
165,"URU",1969,2,2,0,3.2
165,"URU",1970,2,2,0,3.2
165,"URU",1971,2,2,0,3.2
165,"URU",1972,2,2,0,3.2
165,"URU",1973,2,2,0,3.2
165,"URU",1974,2,2,0,3.2
165,"URU",1975,2,2,0,3.2
165,"URU",1976,2,2,0,3.2
165,"URU",1977,2,2,0,3.2
165,"URU",1978,2,2,0,3.2
165,"URU",1979,2,2,0,3.2
165,"URU",1980,2,2,0,3.2
165,"URU",1981,2,2,0,3.2
165,"URU",1982,2,2,0,3.2
165,"URU",1983,2,2,0,3.2
165,"URU",1984,2,2,0,3.2
165,"URU",1985,2,2,0,3.2
165,"URU",1986,2,2,0,3.2
165,"URU",1987,2,2,0,3.2
165,"URU",1988,2,2,0,3.2
165,"URU",1989,2,2,0,3.2
165,"URU",1990,2,2,0,3.2
165,"URU",1991,2,2,0,3.2
165,"URU",1992,2,2,0,3.2
165,"URU",1993,2,2,0,3.2
165,"URU",1994,2,2,0,3.2
165,"URU",1995,2,2,0,3.2
165,"URU",1996,2,2,0,3.2
165,"URU",1997,2,2,0,3.2
165,"URU",1998,2,2,0,3.2
165,"URU",1999,2,2,0,3.2
165,"URU",2000,2,2,0,3.2
165,"URU",2001,2,2,0,3.2
165,"URU",2002,2,2,0,3.2
165,"URU",2003,2,2,0,3.2
165,"URU",2004,2,2,0,3.2
165,"URU",2005,2,2,0,3.2
165,"URU",2006,2,2,0,3.2
165,"URU",2007,2,2,0,3.2
165,"URU",2008,2,2,0,3.2
165,"URU",2009,2,2,0,3.2
165,"URU",2010,2,2,0,3.2
165,"URU",2011,2,2,0,3.2
165,"URU",2012,2,2,0,3.2
165,"URU",2013,2,2,0,3.2
165,"URU",2014,2,2,0,3.2
165,"URU",2015,2,2,0,3.2
165,"URU",2016,2,2,0,3.2
200,"UKG",1816,4,0,4,3.2
200,"UKG",1817,4,0,4,3.2
200,"UKG",1818,4,0,4,3.2
200,"UKG",1819,4,0,4,3.2
200,"UKG",1820,4,0,4,3.2
200,"UKG",1821,4,0,4,3.2
200,"UKG",1822,4,0,4,3.2
200,"UKG",1823,4,0,4,3.2
200,"UKG",1824,4,0,4,3.2
200,"UKG",1825,4,0,4,3.2
200,"UKG",1826,4,0,4,3.2
200,"UKG",1827,4,0,4,3.2
200,"UKG",1828,4,0,4,3.2
200,"UKG",1829,4,0,4,3.2
200,"UKG",1830,5,0,5,3.2
200,"UKG",1831,5,0,5,3.2
200,"UKG",1832,5,0,5,3.2
200,"UKG",1833,5,0,5,3.2
200,"UKG",1834,5,0,5,3.2
200,"UKG",1835,5,0,5,3.2
200,"UKG",1836,5,0,5,3.2
200,"UKG",1837,5,0,5,3.2
200,"UKG",1838,6,0,6,3.2
200,"UKG",1839,6,0,6,3.2
200,"UKG",1840,6,0,6,3.2
200,"UKG",1841,6,0,6,3.2
200,"UKG",1842,6,0,6,3.2
200,"UKG",1843,6,0,6,3.2
200,"UKG",1844,6,0,6,3.2
200,"UKG",1845,6,0,6,3.2
200,"UKG",1846,6,0,6,3.2
200,"UKG",1847,6,0,6,3.2
200,"UKG",1848,6,0,6,3.2
200,"UKG",1849,6,0,6,3.2
200,"UKG",1850,6,0,6,3.2
200,"UKG",1851,6,0,6,3.2
200,"UKG",1852,6,0,6,3.2
200,"UKG",1853,6,0,6,3.2
200,"UKG",1854,6,0,6,3.2
200,"UKG",1855,6,0,6,3.2
200,"UKG",1856,6,0,6,3.2
200,"UKG",1857,6,0,6,3.2
200,"UKG",1858,6,0,6,3.2
200,"UKG",1859,6,0,6,3.2
200,"UKG",1860,6,0,6,3.2
200,"UKG",1861,6,0,6,3.2
200,"UKG",1862,6,0,6,3.2
200,"UKG",1863,6,0,6,3.2
200,"UKG",1864,6,0,6,3.2
200,"UKG",1865,6,0,6,3.2
200,"UKG",1866,7,0,7,3.2
200,"UKG",1867,6,0,6,3.2
200,"UKG",1868,6,0,6,3.2
200,"UKG",1869,6,0,6,3.2
200,"UKG",1870,6,0,6,3.2
200,"UKG",1871,6,0,6,3.2
200,"UKG",1872,6,0,6,3.2
200,"UKG",1873,6,0,6,3.2
200,"UKG",1874,6,0,6,3.2
200,"UKG",1875,6,0,6,3.2
200,"UKG",1876,6,0,6,3.2
200,"UKG",1877,6,0,6,3.2
200,"UKG",1878,6,0,6,3.2
200,"UKG",1879,6,0,6,3.2
